X,Y,Z,Sulfide,Sulfate,Archaea;__Euryarchaeota;__Methanomicrobia;__ANME_1;__f;__g,Archaea;__Euryarchaeota;__Methanomicrobia;__Methanosarcinales;__ANME_2c;__g,Bacteria;__Proteobacteria;__Deltaproteobacteria;__Desulfobacterales;__Desulfobacteraceae;__SEEP_SRB1,Bacteria;__Proteobacteria;__Deltaproteobacteria;__Desulfobacterales;__Desulfobulbaceae;__SEEP_SRB2,Bacteria;__Proteobacteria;__Deltaproteobacteria;__Desulfobacterales;__Desulfobulbaceae;__SEEP_SRB4,Sample_Name,Cylinder,Latitude_deg,Longitude_deg,Latitude_rel_cm,Longitude_rel_cm,Horizon,sum_abundance,observed,dist_to_nearest,xyz_of_nearest
0,60,2,0.32538554216867477,11.799332771084336,0.3362521897630203,0.0043582412823227985,0.0004221824653633294,0.007535165887699826,1.6939893037550703e-05,,,,,,,,,0,67.08203932499369,"(30, 0, 2)"
0,60,3,0.2964392324093814,10.939934648187634,0.354171230388727,0.004810995298156152,0.0005070443801734451,0.008135817143512853,2.7958278098374298e-05,,,,,,,,,0,67.08949247087803,"(30, 0, 2)"
0,60,4,0.26197718631178635,10.41047224334601,0.32985422975827017,0.00497000540014487,0.00055200626411222,0.007967404330052856,3.743008262214186e-05,,,,,,,,,0,67.11184694225007,"(30, 0, 2)"
0,60,5,0.23316163410302027,9.8392378330373,0.31223829894164234,0.005130736743136798,0.0005908797524971706,0.007890510165489653,4.444030597032904e-05,,,,,,,,,0,67.14908785679818,"(30, 0, 2)"
0,60,6,0.19518181818182098,9.499109008264462,0.274037825680126,0.005092161017180289,0.0006079334579868851,0.007376801073852682,5.237438813853098e-05,,,,,,,,,0,67.20119046564577,"(30, 0, 2)"
0,60,7,0.16517156862745375,8.976451715686276,0.25393220640073955,0.005074423880677071,0.0006274639577116111,0.007132208851775946,5.683244555765142e-05,,,,,,,,,0,67.26812023536856,"(30, 0, 2)"
0,60,8,0.13666393442623165,8.556649754098355,0.22963452398115275,0.005070196952895115,0.0006474209058784919,0.006833318151267099,6.238901704627727e-05,,,,,,,,,0,67.34983296193094,"(30, 0, 2)"
0,60,9,0.11280135823429585,8.142619949066216,0.21971773706389428,0.005153159841135704,0.0006654023766035043,0.006721695944338282,6.5376769232023e-05,,,,,,,,,0,67.446274915669,"(30, 0, 2)"
0,60,10,0.09015044247787529,7.864195398230089,0.20096501480677628,0.005071736812864132,0.0006741403798922983,0.0064233204991636355,6.835020553103782e-05,,,,,,,,,0,67.55738301621814,"(30, 0, 2)"
0,60,11,0.07526104417670654,7.103621385542156,0.20462049148815434,0.005230581598438544,0.0007140623004415469,0.006609276049533767,7.055207382505502e-05,,,,,,,,,0,67.68308503607086,"(30, 0, 2)"
0,60,12,0.056583333333334325,7.2794509374999885,0.19379175007540184,0.005085684995220706,0.0007170407732362872,0.006388555784119175,7.122535695842098e-05,,,,,,,,,0,67.82329983125268,"(30, 0, 2)"
0,60,13,0.0431766055045877,7.06630378440366,0.18690837452751577,0.004928903736168201,0.0007138998254318001,0.006227377071464836,7.037998642109713e-05,,,,,,,,,0,67.97793759742936,"(30, 0, 2)"
0,75,0,0.47559859154929685,13.499352816901405,0.297571548917547,0.0029887100920232145,0.00032461983459432996,0.005968514814429803,3.339789450651533e-06,,,,,,,,,0,80.77747210701756,"(30, 0, 0)"
0,75,1,0.43485673352435605,12.635766618911173,0.2926208011913605,0.0037946440753901405,0.0003530486451980992,0.006549375856679371,9.660358304914908e-06,,,,,,,,,0,80.77747210701756,"(30, 0, 1)"
0,75,2,0.3913196125907973,11.699801452784499,0.3148525305189442,0.004516839792269899,0.0004194401684550861,0.007380710514417429,1.886821008365652e-05,,,,,,,,,0,80.77747210701756,"(30, 0, 2)"
0,75,3,0.33916666666666456,10.793553854166667,0.28505301230748786,0.004985802151242349,0.0004951090400916537,0.007286080922684764,3.408816368551316e-05,,,,,,,,,0,80.78366171448283,"(30, 0, 2)"
0,75,4,0.29720037453183296,10.067371722846444,0.2963048946602026,0.005258021927823557,0.0005561849492375026,0.007696948153942157,4.146284251465422e-05,,,,,,,,,0,80.80222769206304,"(30, 0, 2)"
0,75,5,0.25585910652920874,9.525350171821305,0.27347351509675094,0.005371739737195281,0.0005941880057878635,0.0075126714446392155,4.988491027523546e-05,,,,,,,,,0,80.83316151184488,"(30, 0, 2)"
0,75,6,0.21897203947368452,8.986950575657893,0.2556301237794801,0.005396449930202259,0.0006254726438694438,0.007341185628509819,5.636116093250434e-05,,,,,,,,,0,80.876448982383,"(30, 0, 2)"
0,75,7,0.17999201277955548,8.568584105431308,0.23054569848550288,0.0054079751514042535,0.0006500308988626504,0.0070390791084369575,6.275645014556574e-05,,,,,,,,,0,80.93207028119323,"(30, 0, 2)"
0,75,8,0.14726171243942054,8.03193974151857,0.2173808459148039,0.005375910534509906,0.0006765359309311355,0.006873901229173939,6.7311627821458e-05,,,,,,,,,0,81.0,"(30, 0, 2)"
