Longitude_rel_cm,Latitude_rel_cm,start_depth,Sulfate,observed,dist_to_nearest,coords_of_nearest
45,135,5,7.415940925266901,0,54.08326913195984,"(15, 180, 5)"
45,135,6,6.405172523961651,0,54.08326913195984,"(15, 180, 6)"
45,135,7,5.740098502993997,0,54.08326913195984,"(15, 180, 7)"
45,135,8,5.334507669616506,0,54.08326913195984,"(15, 180, 8)"
45,135,9,5.243607174887873,0,54.08326913195984,"(15, 180, 9)"
45,135,10,5.115276729559731,0,54.08326913195984,"(15, 180, 10)"
45,135,11,4.94592665534803,0,54.08326913195984,"(15, 180, 11)"
45,135,12,4.750045094339603,0,54.08326913195984,"(15, 180, 12)"
45,135,13,4.580858494623641,0,54.08326913195984,"(15, 180, 13)"
45,150,0,14.599772959183662,0,42.42640687119285,"(15, 180, 0)"
45,150,1,12.99804160305342,0,42.42640687119285,"(15, 180, 1)"
45,150,2,11.349726143790829,0,42.42640687119285,"(15, 180, 2)"
45,150,3,10.369449874686698,0,42.42640687119285,"(15, 180, 3)"
45,150,4,8.523102914798198,0,42.42640687119285,"(15, 180, 4)"
45,150,5,7.06135869565217,0,42.42640687119285,"(15, 180, 5)"
45,150,6,5.781221981981972,0,42.42640687119285,"(15, 180, 6)"
45,150,7,5.3269491143317085,0,42.42640687119285,"(15, 180, 7)"
45,150,8,4.691179073482412,0,42.42640687119285,"(15, 180, 8)"
45,150,9,4.91584149765989,0,42.42640687119285,"(15, 180, 9)"
45,150,10,4.66227825370674,0,42.42640687119285,"(15, 180, 10)"
45,150,11,4.641375263157879,0,42.42640687119285,"(15, 180, 11)"
45,150,12,4.368336811023608,0,42.42640687119285,"(15, 180, 12)"
45,150,13,4.216669457013563,0,42.42640687119285,"(15, 180, 13)"
45,165,0,15.149879891304337,0,33.54101966249684,"(15, 180, 0)"
45,165,1,13.305182700421923,0,33.54101966249684,"(15, 180, 1)"
45,165,2,11.820994630872466,0,33.54101966249684,"(15, 180, 2)"
45,165,3,10.02867397660817,0,33.54101966249684,"(15, 180, 3)"
45,165,4,8.168147564102554,0,33.54101966249684,"(15, 180, 4)"
45,165,5,6.457756682027641,0,33.54101966249684,"(15, 180, 5)"
45,165,6,5.3446177914110296,0,33.54101966249684,"(15, 180, 6)"
45,165,7,4.765196167883196,0,33.54101966249684,"(15, 180, 7)"
45,165,8,4.61064898305083,0,33.54101966249684,"(15, 180, 8)"
45,165,9,4.46929632107022,0,33.54101966249684,"(15, 180, 9)"
45,165,10,4.354898103448259,0,33.54101966249684,"(15, 180, 10)"
45,165,11,4.238546296296283,0,33.54101966249684,"(15, 180, 11)"
45,165,12,4.064523541666658,0,33.54101966249684,"(15, 180, 12)"
45,165,13,4.015872639225176,0,33.54101966249684,"(15, 180, 13)"
45,180,0,15.462021739130428,0,30.0,"(15, 180, 0)"
45,180,1,13.780729032258055,0,30.0,"(15, 180, 1)"
45,180,2,11.800319021739119,0,30.0,"(15, 180, 2)"
45,180,3,10.006009633027514,0,30.0,"(15, 180, 3)"
45,180,4,7.810174261603367,0,30.0,"(15, 180, 4)"
45,180,5,6.525882608695645,0,30.0,"(15, 180, 5)"
45,180,6,5.149985294117643,0,30.0,"(15, 180, 6)"
45,180,7,4.702473888888885,0,30.0,"(15, 180, 7)"
45,180,8,4.250408663366331,0,30.0,"(15, 180, 8)"
45,180,9,4.314794977168942,0,30.0,"(15, 180, 9)"
45,180,10,4.023193055555551,0,30.0,"(15, 180, 10)"
45,180,11,4.011012652068121,0,30.0,"(15, 180, 11)"
45,180,12,3.906432520325201,0,30.0,"(15, 180, 12)"
45,180,13,4.068560377358491,0,30.0,"(15, 180, 13)"
60,60,0,14.276041721854307,0,75.0,"(135, 60, 0)"
60,60,1,13.249038947368422,0,75.0,"(135, 60, 1)"
60,60,2,12.222420987654324,0,75.0,"(135, 60, 2)"
60,60,3,11.006144539249147,0,75.0066663703967,"(135, 60, 2)"
60,60,4,10.054155882352944,0,75.02666192761077,"(135, 60, 2)"
60,60,5,9.173972481572484,0,75.05997601918082,"(135, 60, 2)"
60,60,6,8.521931756756754,0,75.1065909225016,"(135, 60, 2)"
60,60,7,7.762452561247206,0,75.16648189186454,"(135, 60, 2)"
60,60,8,7.638338247863237,0,75.23961722390672,"(135, 60, 2)"
60,60,9,7.401227311827943,0,75.32595834106593,"(135, 60, 2)"
60,60,10,6.926738409090896,0,75.4254598925323,"(135, 60, 2)"
60,60,11,7.084167441860449,0,75.53806987208503,"(135, 60, 2)"
60,60,12,6.7109982005141235,0,75.66372975210778,"(135, 60, 2)"
60,60,13,6.542971633237811,0,75.8023746329889,"(135, 60, 2)"
60,75,0,14.10189209039548,0,76.48529270389177,"(135, 60, 0)"
60,75,1,13.1217012987013,0,76.48529270389177,"(135, 60, 1)"
60,75,2,11.970472887323943,0,76.48529270389177,"(135, 60, 2)"
60,75,3,10.97729579831933,0,76.49182962905255,"(135, 60, 2)"
60,75,4,9.912063231850121,0,76.51143705355429,"(135, 60, 2)"
60,75,5,9.108530816326535,0,76.54410493303844,"(135, 60, 2)"
60,75,6,8.479886116322715,0,76.58981655546643,"(135, 60, 2)"
60,75,7,7.94920541516246,0,76.64854858377946,"(135, 60, 2)"
60,75,8,7.504414568345315,0,76.72027111526653,"(135, 60, 2)"
60,75,9,7.223676684881591,0,76.8049477572897,"(135, 60, 2)"
60,75,10,7.013922495274085,0,76.90253571892151,"(135, 60, 2)"
