Longitude_rel_cm,Latitude_rel_cm,start_depth,Sulfate,observed,dist_to_nearest,coords_of_nearest
10,110,0,11.492520274636512,0,80.0,"(10, 190, 0)"
10,110,1,10.80795783216783,0,80.0,"(10, 190, 1)"
10,110,2,10.308069047619043,0,80.0,"(10, 190, 2)"
10,110,3,9.87134578246391,0,80.0,"(10, 190, 3)"
10,110,4,9.455035236625479,0,80.0,"(10, 190, 4)"
10,110,5,9.033979970760193,0,80.0,"(10, 190, 5)"
10,110,6,8.65221359360297,0,80.0,"(10, 190, 6)"
10,110,7,8.241556069094278,0,80.0,"(10, 190, 7)"
10,110,8,7.920780856067724,0,80.0,"(10, 190, 8)"
10,110,9,7.556642892156856,0,80.0,"(10, 190, 9)"
10,110,10,7.2654194159836,0,80.0,"(10, 190, 10)"
10,110,11,6.939482408435072,0,80.0,"(10, 190, 11)"
10,110,12,6.724681680773875,0,80.0,"(10, 190, 12)"
10,110,13,6.463950470430103,0,80.0,"(10, 190, 13)"
10,120,0,11.57982305863709,0,70.0,"(10, 190, 0)"
10,120,1,10.86449737196766,0,70.0,"(10, 190, 1)"
10,120,2,10.230912927981104,0,70.0,"(10, 190, 2)"
10,120,3,9.615312884411441,0,70.0,"(10, 190, 3)"
10,120,4,9.10917936274507,0,70.0,"(10, 190, 4)"
10,120,5,8.625716249999968,0,70.0,"(10, 190, 5)"
10,120,6,8.114871897481986,0,70.0,"(10, 190, 6)"
10,120,7,7.694089149689977,0,70.0,"(10, 190, 7)"
10,120,8,7.257128116591925,0,70.0,"(10, 190, 8)"
10,120,9,6.956945073664819,0,70.0,"(10, 190, 9)"
10,120,10,6.616525634765619,0,70.0,"(10, 190, 10)"
10,120,11,6.328641553701767,0,70.0,"(10, 190, 11)"
10,120,12,6.048318281430212,0,70.0,"(10, 190, 12)"
10,120,13,5.927276572528877,0,70.0,"(10, 190, 13)"
10,130,0,11.532317023026327,0,60.0,"(10, 190, 0)"
10,130,1,10.696590466101698,0,60.0,"(10, 190, 1)"
10,130,2,10.083860085054678,0,60.0,"(10, 190, 2)"
10,130,3,9.47151163419913,0,60.0,"(10, 190, 3)"
10,130,4,8.942462142152003,0,60.0,"(10, 190, 4)"
10,130,5,8.344307357075891,0,60.0,"(10, 190, 5)"
10,130,6,7.8173249774164235,0,60.0,"(10, 190, 6)"
10,130,7,7.303041316025066,0,60.0,"(10, 190, 7)"
10,130,8,6.943070664869716,0,60.0,"(10, 190, 8)"
10,130,9,6.538185162790689,0,60.0,"(10, 190, 9)"
10,130,10,6.229443143976487,0,60.0,"(10, 190, 10)"
10,130,11,5.862653479657381,0,60.0,"(10, 190, 11)"
10,130,12,5.661030457746471,0,60.0,"(10, 190, 12)"
10,130,13,5.457204934210519,0,60.0,"(10, 190, 13)"
10,140,0,11.858771392617466,0,50.0,"(10, 190, 0)"
10,140,1,10.919663963328645,0,50.0,"(10, 190, 1)"
10,140,2,10.12323121212122,0,50.0,"(10, 190, 2)"
10,140,3,9.303966577253222,0,50.0,"(10, 190, 3)"
10,140,4,8.486704080629302,0,50.0,"(10, 190, 4)"
10,140,5,7.815263924632347,0,50.0,"(10, 190, 5)"
10,140,6,7.1828904995539675,0,50.0,"(10, 190, 6)"
10,140,7,6.723761514886162,0,50.0,"(10, 190, 7)"
10,140,8,6.247194734513269,0,50.0,"(10, 190, 8)"
10,140,9,5.85721731818181,0,50.0,"(10, 190, 9)"
10,140,10,5.410161682692303,0,50.0,"(10, 190, 10)"
10,140,11,5.167897989690713,0,50.0,"(10, 190, 11)"
10,140,12,4.957010517241372,0,50.0,"(10, 190, 12)"
10,140,13,4.930861434108511,0,50.0,"(10, 190, 13)"
10,150,0,12.237135205992526,0,40.0,"(10, 190, 0)"
10,150,1,11.143004186413917,0,40.0,"(10, 190, 1)"
10,150,2,10.22836677897575,0,40.0,"(10, 190, 2)"
10,150,3,9.283542541766117,0,40.0,"(10, 190, 3)"
10,150,4,8.387247749196147,0,40.0,"(10, 190, 4)"
10,150,5,7.508791293532341,0,40.0,"(10, 190, 5)"
