Longitude_rel_cm,Latitude_rel_cm,start_depth,Sulfate,observed,dist_to_nearest,coords_of_nearest
10,80,4,,0,110.0,"(10, 190, 4)"
10,80,5,,0,110.0,"(10, 190, 5)"
10,80,6,,0,110.0,"(10, 190, 6)"
10,80,7,,0,110.0,"(10, 190, 7)"
10,80,8,,0,110.0,"(10, 190, 8)"
10,80,9,,0,110.0,"(10, 190, 9)"
10,80,10,,0,110.0,"(10, 190, 10)"
10,80,11,,0,110.0,"(10, 190, 11)"
10,80,12,,0,110.0,"(10, 190, 12)"
10,80,13,,0,110.0,"(10, 190, 13)"
10,90,0,,0,100.0,"(10, 190, 0)"
10,90,1,,0,100.0,"(10, 190, 1)"
10,90,2,,0,100.0,"(10, 190, 2)"
10,90,3,,0,100.0,"(10, 190, 3)"
10,90,4,,0,100.0,"(10, 190, 4)"
10,90,5,,0,100.0,"(10, 190, 5)"
10,90,6,,0,100.0,"(10, 190, 6)"
10,90,7,,0,100.0,"(10, 190, 7)"
10,90,8,,0,100.0,"(10, 190, 8)"
10,90,9,,0,100.0,"(10, 190, 9)"
10,90,10,,0,100.0,"(10, 190, 10)"
10,90,11,,0,100.0,"(10, 190, 11)"
10,90,12,,0,100.0,"(10, 190, 12)"
10,90,13,,0,100.0,"(10, 190, 13)"
10,100,0,,0,90.0,"(10, 190, 0)"
10,100,1,,0,90.0,"(10, 190, 1)"
10,100,2,,0,90.0,"(10, 190, 2)"
10,100,3,,0,90.0,"(10, 190, 3)"
10,100,4,,0,90.0,"(10, 190, 4)"
10,100,5,,0,90.0,"(10, 190, 5)"
10,100,6,,0,90.0,"(10, 190, 6)"
10,100,7,,0,90.0,"(10, 190, 7)"
10,100,8,,0,90.0,"(10, 190, 8)"
10,100,9,,0,90.0,"(10, 190, 9)"
10,100,10,,0,90.0,"(10, 190, 10)"
10,100,11,,0,90.0,"(10, 190, 11)"
10,100,12,,0,90.0,"(10, 190, 12)"
10,100,13,,0,90.0,"(10, 190, 13)"
10,110,0,,0,80.0,"(10, 190, 0)"
10,110,1,,0,80.0,"(10, 190, 1)"
10,110,2,,0,80.0,"(10, 190, 2)"
10,110,3,,0,80.0,"(10, 190, 3)"
10,110,4,,0,80.0,"(10, 190, 4)"
10,110,5,,0,80.0,"(10, 190, 5)"
10,110,6,,0,80.0,"(10, 190, 6)"
10,110,7,,0,80.0,"(10, 190, 7)"
10,110,8,,0,80.0,"(10, 190, 8)"
10,110,9,,0,80.0,"(10, 190, 9)"
10,110,10,,0,80.0,"(10, 190, 10)"
10,110,11,,0,80.0,"(10, 190, 11)"
10,110,12,,0,80.0,"(10, 190, 12)"
10,110,13,,0,80.0,"(10, 190, 13)"
10,120,0,,0,70.0,"(10, 190, 0)"
10,120,1,,0,70.0,"(10, 190, 1)"
10,120,2,,0,70.0,"(10, 190, 2)"
10,120,3,,0,70.0,"(10, 190, 3)"
10,120,4,,0,70.0,"(10, 190, 4)"
10,120,5,,0,70.0,"(10, 190, 5)"
10,120,6,,0,70.0,"(10, 190, 6)"
10,120,7,,0,70.0,"(10, 190, 7)"
10,120,8,,0,70.0,"(10, 190, 8)"
10,120,9,,0,70.0,"(10, 190, 9)"
10,120,10,,0,70.0,"(10, 190, 10)"
10,120,11,,0,70.0,"(10, 190, 11)"
10,120,12,,0,70.0,"(10, 190, 12)"
10,120,13,,0,70.0,"(10, 190, 13)"
10,130,0,,0,60.0,"(10, 190, 0)"
10,130,1,,0,60.0,"(10, 190, 1)"
10,130,2,,0,60.0,"(10, 190, 2)"
10,130,3,,0,60.0,"(10, 190, 3)"
10,130,4,,0,60.0,"(10, 190, 4)"
10,130,5,,0,60.0,"(10, 190, 5)"
10,130,6,,0,60.0,"(10, 190, 6)"
10,130,7,,0,60.0,"(10, 190, 7)"
10,130,8,,0,60.0,"(10, 190, 8)"
10,130,9,,0,60.0,"(10, 190, 9)"
10,130,10,,0,60.0,"(10, 190, 10)"
10,130,11,,0,60.0,"(10, 190, 11)"
10,130,12,,0,60.0,"(10, 190, 12)"
10,130,13,,0,60.0,"(10, 190, 13)"
10,140,0,,0,50.0,"(10, 190, 0)"
10,140,1,,0,50.0,"(10, 190, 1)"
10,140,2,,0,50.0,"(10, 190, 2)"
10,140,3,,0,50.0,"(10, 190, 3)"
10,140,4,,0,50.0,"(10, 190, 4)"
10,140,5,,0,50.0,"(10, 190, 5)"
10,140,6,,0,50.0,"(10, 190, 6)"
10,140,7,,0,50.0,"(10, 190, 7)"
10,140,8,,0,50.0,"(10, 190, 8)"
10,140,9,,0,50.0,"(10, 190, 9)"
10,140,10,,0,50.0,"(10, 190, 10)"
10,140,11,,0,50.0,"(10, 190, 11)"
10,140,12,,0,50.0,"(10, 190, 12)"
10,140,13,,0,50.0,"(10, 190, 13)"
10,150,0,,0,40.0,"(10, 190, 0)"
10,150,1,,0,40.0,"(10, 190, 1)"
10,150,2,,0,40.0,"(10, 190, 2)"
10,150,3,,0,40.0,"(10, 190, 3)"
10,150,4,,0,40.0,"(10, 190, 4)"
10,150,5,,0,40.0,"(10, 190, 5)"
10,150,6,,0,40.0,"(10, 190, 6)"
10,150,7,,0,40.0,"(10, 190, 7)"
10,150,8,,0,40.0,"(10, 190, 8)"
10,150,9,,0,40.0,"(10, 190, 9)"
10,150,10,,0,40.0,"(10, 190, 10)"
10,150,11,,0,40.0,"(10, 190, 11)"
10,150,12,,0,40.0,"(10, 190, 12)"
10,150,13,,0,40.0,"(10, 190, 13)"
10,160,0,,0,30.0,"(10, 190, 0)"
10,160,1,,0,30.0,"(10, 190, 1)"
10,160,2,,0,30.0,"(10, 190, 2)"
10,160,3,,0,30.0,"(10, 190, 3)"
10,160,4,,0,30.0,"(10, 190, 4)"
10,160,5,,0,30.0,"(10, 190, 5)"
10,160,6,,0,30.0,"(10, 190, 6)"
10,160,7,,0,30.0,"(10, 190, 7)"
10,160,8,,0,30.0,"(10, 190, 8)"
10,160,9,,0,30.0,"(10, 190, 9)"
10,160,10,,0,30.0,"(10, 190, 10)"
10,160,11,,0,30.0,"(10, 190, 11)"
10,160,12,,0,30.0,"(10, 190, 12)"
10,160,13,,0,30.0,"(10, 190, 13)"
10,170,0,,0,20.0,"(10, 190, 0)"
10,170,1,,0,20.0,"(10, 190, 1)"
10,170,2,,0,20.0,"(10, 190, 2)"
10,170,3,,0,20.0,"(10, 190, 3)"
10,170,4,,0,20.0,"(10, 190, 4)"
10,170,5,,0,20.0,"(10, 190, 5)"
10,170,6,,0,20.0,"(10, 190, 6)"
10,170,7,,0,20.0,"(10, 190, 7)"
10,170,8,,0,20.0,"(10, 190, 8)"
10,170,9,,0,20.0,"(10, 190, 9)"
10,170,10,,0,20.0,"(10, 190, 10)"
10,170,11,,0,20.0,"(10, 190, 11)"
10,170,12,,0,20.0,"(10, 190, 12)"
10,170,13,,0,20.0,"(10, 190, 13)"
10,180,0,,0,10.0,"(10, 190, 0)"
10,180,1,,0,10.0,"(10, 190, 1)"
10,180,2,,0,10.0,"(10, 190, 2)"
10,180,3,,0,10.0,"(10, 190, 3)"
10,180,4,,0,10.0,"(10, 190, 4)"
10,180,5,,0,10.0,"(10, 190, 5)"
10,180,6,,0,10.0,"(10, 190, 6)"
10,180,7,,0,10.0,"(10, 190, 7)"
10,180,8,,0,10.0,"(10, 190, 8)"
10,180,9,,0,10.0,"(10, 190, 9)"
10,180,10,,0,10.0,"(10, 190, 10)"
10,180,11,,0,10.0,"(10, 190, 11)"
10,180,12,,0,10.0,"(10, 190, 12)"
10,180,13,,0,10.0,"(10, 190, 13)"
10,190,0,20.5577,1,0.0,"(10, 190, 0)"
10,190,1,18.7972,1,0.0,"(10, 190, 1)"
10,190,2,14.4674,1,0.0,"(10, 190, 2)"
10,190,3,5.9476,1,0.0,"(10, 190, 3)"
10,190,4,2.7237,1,0.0,"(10, 190, 4)"
10,190,5,2.8808000000000065,1,0.0,"(10, 190, 5)"
10,190,6,2.8808,1,0.0,"(10, 190, 6)"
10,190,7,2.8808,1,0.0,"(10, 190, 7)"
10,190,8,0.7051,1,0.0,"(10, 190, 8)"
10,190,9,0.7051,1,0.0,"(10, 190, 9)"
10,190,10,0.7051,1,0.0,"(10, 190, 10)"
10,190,11,2.0148,1,0.0,"(10, 190, 11)"
10,190,12,2.0148,1,0.0,"(10, 190, 12)"
10,190,13,2.0148,1,0.0,"(10, 190, 13)"
20,50,0,,0,120.0,"(140, 50, 0)"
20,50,1,,0,120.0,"(140, 50, 1)"
20,50,2,,0,120.0,"(140, 50, 2)"
20,50,3,,0,120.00416659433121,"(140, 50, 2)"
20,50,4,,0,120.01666550941998,"(140, 50, 2)"
20,50,5,,0,120.03749414245534,"(140, 50, 2)"
20,50,6,,0,120.06664815842908,"(140, 50, 2)"
20,50,7,,0,120.10412149464314,"(140, 50, 2)"
20,50,8,,0,120.14990636700472,"(140, 50, 2)"
20,50,9,,0,120.20399327809372,"(140, 50, 2)"
20,50,10,,0,120.26637102698326,"(140, 50, 2)"
20,50,11,,0,120.33702672078948,"(140, 50, 2)"
20,50,12,,0,120.41594578792295,"(140, 50, 2)"
20,50,13,,0,120.50311199301038,"(140, 50, 2)"
20,60,0,,0,120.41594578792295,"(140, 50, 0)"
20,60,1,,0,120.41594578792295,"(140, 50, 1)"
20,60,2,,0,120.41594578792295,"(140, 50, 2)"
20,60,3,,0,120.42009799032718,"(140, 50, 2)"
20,60,4,,0,120.43255373859678,"(140, 50, 2)"
20,60,5,,0,120.45331045679069,"(140, 50, 2)"
20,60,6,,0,120.48236385463227,"(140, 50, 2)"
20,60,7,,0,120.5197079319395,"(140, 50, 2)"
20,60,8,,0,120.56533498481228,"(140, 50, 2)"
20,60,9,,0,120.61923561356207,"(140, 50, 2)"
20,60,10,,0,120.68139873236471,"(140, 50, 2)"
20,60,11,,0,120.75181158061356,"(140, 50, 2)"
20,60,12,,0,120.83045973594572,"(140, 50, 2)"
20,60,13,,0,120.91732712891069,"(140, 50, 2)"
20,70,0,,0,120.41594578792295,"(10, 190, 0)"
20,70,1,,0,120.41594578792295,"(10, 190, 1)"
20,70,2,,0,120.41594578792295,"(10, 190, 2)"
20,70,3,,0,120.41594578792295,"(10, 190, 3)"
20,70,4,,0,120.41594578792295,"(10, 190, 4)"
20,70,5,,0,120.41594578792295,"(10, 190, 5)"
20,70,6,,0,120.41594578792295,"(10, 190, 6)"
20,70,7,,0,120.41594578792295,"(10, 190, 7)"
20,70,8,,0,120.41594578792295,"(10, 190, 8)"
20,70,9,,0,120.41594578792295,"(10, 190, 9)"
20,70,10,,0,120.41594578792295,"(10, 190, 10)"
20,70,11,,0,120.41594578792295,"(10, 190, 11)"
20,70,12,,0,120.41594578792295,"(10, 190, 12)"
20,70,13,,0,120.41594578792295,"(10, 190, 13)"
20,80,0,,0,110.45361017187261,"(10, 190, 0)"
20,80,1,,0,110.45361017187261,"(10, 190, 1)"
20,80,2,,0,110.45361017187261,"(10, 190, 2)"
20,80,3,,0,110.45361017187261,"(10, 190, 3)"
20,80,4,,0,110.45361017187261,"(10, 190, 4)"
20,80,5,,0,110.45361017187261,"(10, 190, 5)"
20,80,6,,0,110.45361017187261,"(10, 190, 6)"
20,80,7,,0,110.45361017187261,"(10, 190, 7)"
20,80,8,,0,110.45361017187261,"(10, 190, 8)"
20,80,9,,0,110.45361017187261,"(10, 190, 9)"
20,80,10,,0,110.45361017187261,"(10, 190, 10)"
20,80,11,,0,110.45361017187261,"(10, 190, 11)"
20,80,12,,0,110.45361017187261,"(10, 190, 12)"
20,80,13,,0,110.45361017187261,"(10, 190, 13)"
20,90,0,,0,100.4987562112089,"(10, 190, 0)"
20,90,1,,0,100.4987562112089,"(10, 190, 1)"
20,90,2,,0,100.4987562112089,"(10, 190, 2)"
20,90,3,,0,100.4987562112089,"(10, 190, 3)"
20,90,4,,0,100.4987562112089,"(10, 190, 4)"
20,90,5,,0,100.4987562112089,"(10, 190, 5)"
20,90,6,,0,100.4987562112089,"(10, 190, 6)"
20,90,7,,0,100.4987562112089,"(10, 190, 7)"
20,90,8,,0,100.4987562112089,"(10, 190, 8)"
20,90,9,,0,100.4987562112089,"(10, 190, 9)"
20,90,10,,0,100.4987562112089,"(10, 190, 10)"
20,90,11,,0,100.4987562112089,"(10, 190, 11)"
20,90,12,,0,100.4987562112089,"(10, 190, 12)"
20,90,13,,0,100.4987562112089,"(10, 190, 13)"
20,100,0,,0,90.55385138137417,"(10, 190, 0)"
20,100,1,,0,90.55385138137417,"(10, 190, 1)"
20,100,2,,0,90.55385138137417,"(10, 190, 2)"
20,100,3,,0,90.55385138137417,"(10, 190, 3)"
20,100,4,,0,90.55385138137417,"(10, 190, 4)"
20,100,5,,0,90.55385138137417,"(10, 190, 5)"
20,100,6,,0,90.55385138137417,"(10, 190, 6)"
20,100,7,,0,90.55385138137417,"(10, 190, 7)"
20,100,8,,0,90.55385138137417,"(10, 190, 8)"
20,100,9,,0,90.55385138137417,"(10, 190, 9)"
20,100,10,,0,90.55385138137417,"(10, 190, 10)"
20,100,11,,0,90.55385138137417,"(10, 190, 11)"
20,100,12,,0,90.55385138137417,"(10, 190, 12)"
20,100,13,,0,90.55385138137417,"(10, 190, 13)"
20,110,0,,0,80.62257748298549,"(10, 190, 0)"
20,110,1,,0,80.62257748298549,"(10, 190, 1)"
20,110,2,,0,80.62257748298549,"(10, 190, 2)"
20,110,3,,0,80.62257748298549,"(10, 190, 3)"
20,110,4,,0,80.62257748298549,"(10, 190, 4)"
20,110,5,,0,80.62257748298549,"(10, 190, 5)"
20,110,6,,0,80.62257748298549,"(10, 190, 6)"
20,110,7,,0,80.62257748298549,"(10, 190, 7)"
20,110,8,,0,80.62257748298549,"(10, 190, 8)"
20,110,9,,0,80.62257748298549,"(10, 190, 9)"
20,110,10,,0,80.62257748298549,"(10, 190, 10)"
20,110,11,,0,80.62257748298549,"(10, 190, 11)"
20,110,12,,0,80.62257748298549,"(10, 190, 12)"
20,110,13,,0,80.62257748298549,"(10, 190, 13)"
20,120,0,,0,70.71067811865476,"(10, 190, 0)"
20,120,1,,0,70.71067811865476,"(10, 190, 1)"
20,120,2,,0,70.71067811865476,"(10, 190, 2)"
20,120,3,,0,70.71067811865476,"(10, 190, 3)"
20,120,4,,0,70.71067811865476,"(10, 190, 4)"
20,120,5,,0,70.71067811865476,"(10, 190, 5)"
20,120,6,,0,70.71067811865476,"(10, 190, 6)"
20,120,7,,0,70.71067811865476,"(10, 190, 7)"
20,120,8,,0,70.71067811865476,"(10, 190, 8)"
20,120,9,,0,70.71067811865476,"(10, 190, 9)"
20,120,10,,0,70.71067811865476,"(10, 190, 10)"
20,120,11,,0,70.71067811865476,"(10, 190, 11)"
20,120,12,,0,70.71067811865476,"(10, 190, 12)"
20,120,13,,0,70.71067811865476,"(10, 190, 13)"
20,130,0,,0,60.8276253029822,"(10, 190, 0)"
20,130,1,,0,60.8276253029822,"(10, 190, 1)"
20,130,2,,0,60.8276253029822,"(10, 190, 2)"
20,130,3,,0,60.8276253029822,"(10, 190, 3)"
20,130,4,,0,60.8276253029822,"(10, 190, 4)"
20,130,5,,0,60.8276253029822,"(10, 190, 5)"
20,130,6,,0,60.8276253029822,"(10, 190, 6)"
20,130,7,,0,60.8276253029822,"(10, 190, 7)"
20,130,8,,0,60.8276253029822,"(10, 190, 8)"
20,130,9,,0,60.8276253029822,"(10, 190, 9)"
20,130,10,,0,60.8276253029822,"(10, 190, 10)"
20,130,11,,0,60.8276253029822,"(10, 190, 11)"
20,130,12,,0,60.8276253029822,"(10, 190, 12)"
20,130,13,,0,60.8276253029822,"(10, 190, 13)"
20,140,0,,0,50.99019513592785,"(10, 190, 0)"
20,140,1,,0,50.99019513592785,"(10, 190, 1)"
20,140,2,,0,50.99019513592785,"(10, 190, 2)"
20,140,3,,0,50.99019513592785,"(10, 190, 3)"
20,140,4,,0,50.99019513592785,"(10, 190, 4)"
20,140,5,,0,50.99019513592785,"(10, 190, 5)"
20,140,6,,0,50.99019513592785,"(10, 190, 6)"
20,140,7,,0,50.99019513592785,"(10, 190, 7)"
20,140,8,,0,50.99019513592785,"(10, 190, 8)"
20,140,9,,0,50.99019513592785,"(10, 190, 9)"
20,140,10,,0,50.99019513592785,"(10, 190, 10)"
20,140,11,,0,50.99019513592785,"(10, 190, 11)"
20,140,12,,0,50.99019513592785,"(10, 190, 12)"
20,140,13,,0,50.99019513592785,"(10, 190, 13)"
20,150,0,,0,41.23105625617661,"(10, 190, 0)"
20,150,1,,0,41.23105625617661,"(10, 190, 1)"
20,150,2,,0,41.23105625617661,"(10, 190, 2)"
20,150,3,,0,41.23105625617661,"(10, 190, 3)"
20,150,4,,0,41.23105625617661,"(10, 190, 4)"
20,150,5,,0,41.23105625617661,"(10, 190, 5)"
20,150,6,,0,41.23105625617661,"(10, 190, 6)"
20,150,7,,0,41.23105625617661,"(10, 190, 7)"
20,150,8,,0,41.23105625617661,"(10, 190, 8)"
20,150,9,,0,41.23105625617661,"(10, 190, 9)"
20,150,10,,0,41.23105625617661,"(10, 190, 10)"
20,150,11,,0,41.23105625617661,"(10, 190, 11)"
20,150,12,,0,41.23105625617661,"(10, 190, 12)"
20,150,13,,0,41.23105625617661,"(10, 190, 13)"
20,160,0,,0,31.622776601683793,"(10, 190, 0)"
20,160,1,,0,31.622776601683793,"(10, 190, 1)"
20,160,2,,0,31.622776601683793,"(10, 190, 2)"
20,160,3,,0,31.622776601683793,"(10, 190, 3)"
20,160,4,,0,31.622776601683793,"(10, 190, 4)"
20,160,5,,0,31.622776601683793,"(10, 190, 5)"
20,160,6,,0,31.622776601683793,"(10, 190, 6)"
20,160,7,,0,31.622776601683793,"(10, 190, 7)"
20,160,8,,0,31.622776601683793,"(10, 190, 8)"
20,160,9,,0,31.622776601683793,"(10, 190, 9)"
20,160,10,,0,31.622776601683793,"(10, 190, 10)"
20,160,11,,0,31.622776601683793,"(10, 190, 11)"
20,160,12,,0,31.622776601683793,"(10, 190, 12)"
20,160,13,,0,31.622776601683793,"(10, 190, 13)"
20,170,0,,0,22.360679774997898,"(10, 190, 0)"
20,170,1,,0,22.360679774997898,"(10, 190, 1)"
20,170,2,,0,22.360679774997898,"(10, 190, 2)"
20,170,3,,0,22.360679774997898,"(10, 190, 3)"
20,170,4,,0,22.360679774997898,"(10, 190, 4)"
20,170,5,,0,22.360679774997898,"(10, 190, 5)"
20,170,6,,0,22.360679774997898,"(10, 190, 6)"
20,170,7,,0,22.360679774997898,"(10, 190, 7)"
20,170,8,,0,22.360679774997898,"(10, 190, 8)"
20,170,9,,0,22.360679774997898,"(10, 190, 9)"
20,170,10,,0,22.360679774997898,"(10, 190, 10)"
20,170,11,,0,22.360679774997898,"(10, 190, 11)"
20,170,12,,0,22.360679774997898,"(10, 190, 12)"
20,170,13,,0,22.360679774997898,"(10, 190, 13)"
20,180,0,20.575984967320263,0,14.142135623730951,"(10, 190, 0)"
20,180,1,18.503833986928104,0,14.142135623730951,"(10, 190, 1)"
20,180,2,14.572462745098038,0,14.142135623730951,"(10, 190, 2)"
20,180,3,6.450816993464053,0,14.142135623730951,"(10, 190, 3)"
20,180,4,3.707894771241833,0,14.142135623730951,"(10, 190, 4)"
20,180,5,3.8331640522875814,0,14.142135623730951,"(10, 190, 5)"
20,180,6,3.8331640522875814,0,14.142135623730951,"(10, 190, 6)"
20,180,7,3.0794901960784276,0,14.142135623730951,"(10, 190, 7)"
20,180,8,1.8138869281045786,0,14.142135623730951,"(10, 190, 8)"
20,180,9,1.813886928104571,0,14.142135623730951,"(10, 190, 9)"
20,180,10,2.5500581699346365,0,14.142135623730951,"(10, 190, 10)"
20,180,11,3.029425490196075,0,14.142135623730951,"(10, 190, 11)"
20,180,12,3.029425490196078,0,14.142135623730951,"(10, 190, 12)"
20,180,13,,0,14.142135623730951,"(10, 190, 13)"
20,190,0,,0,10.0,"(10, 190, 0)"
20,190,1,,0,10.0,"(10, 190, 1)"
20,190,2,,0,10.0,"(10, 190, 2)"
20,190,3,,0,10.0,"(10, 190, 3)"
20,190,4,,0,10.0,"(10, 190, 4)"
20,190,5,,0,10.0,"(10, 190, 5)"
20,190,6,,0,10.0,"(10, 190, 6)"
20,190,7,,0,10.0,"(10, 190, 7)"
20,190,8,,0,10.0,"(10, 190, 8)"
20,190,9,,0,10.0,"(10, 190, 9)"
20,190,10,,0,10.0,"(10, 190, 10)"
20,190,11,,0,10.0,"(10, 190, 11)"
20,190,12,,0,10.0,"(10, 190, 12)"
20,190,13,,0,10.0,"(10, 190, 13)"
30,50,0,,0,110.0,"(140, 50, 0)"
30,50,1,,0,110.0,"(140, 50, 1)"
30,50,2,,0,110.0,"(140, 50, 2)"
30,50,3,,0,110.00454536063498,"(140, 50, 2)"
30,50,4,,0,110.01818031580054,"(140, 50, 2)"
30,50,5,,0,110.04090148667449,"(140, 50, 2)"
30,50,6,,0,110.07270324653611,"(140, 50, 2)"
30,50,7,,0,110.11357772772621,"(140, 50, 2)"
30,50,8,,0,110.16351483136329,"(140, 50, 2)"
30,50,9,,0,110.22250223978767,"(140, 50, 2)"
30,50,10,,0,110.2905254316979,"(140, 50, 2)"
30,50,11,,0,110.3675676999362,"(140, 50, 2)"
30,50,12,,0,110.45361017187261,"(140, 50, 2)"
30,50,13,,0,110.54863183232979,"(140, 50, 2)"
30,60,0,,0,110.45361017187261,"(140, 50, 0)"
30,60,1,,0,110.45361017187261,"(140, 50, 1)"
30,60,2,,0,110.45361017187261,"(140, 50, 2)"
30,60,3,,0,110.4581368664165,"(140, 50, 2)"
30,60,4,,0,110.47171583713181,"(140, 50, 2)"
30,60,5,,0,110.4943437466371,"(140, 50, 2)"
30,60,6,,0,110.52601503718479,"(140, 50, 2)"
30,60,7,,0,110.56672193747991,"(140, 50, 2)"
30,60,8,,0,110.61645447219867,"(140, 50, 2)"
30,60,9,,0,110.6752004741803,"(140, 50, 2)"
30,60,10,,0,110.74294559925703,"(140, 50, 2)"
30,60,11,,0,110.81967334368028,"(140, 50, 2)"
30,60,12,,0,110.90536506409417,"(140, 50, 2)"
30,60,13,,0,111.0,"(140, 50, 2)"
30,70,0,,0,111.80339887498948,"(140, 50, 0)"
30,70,1,,0,111.80339887498948,"(140, 50, 1)"
30,70,2,,0,111.80339887498948,"(140, 50, 2)"
30,70,3,,0,111.80787092150534,"(140, 50, 2)"
30,70,4,,0,111.82128598795491,"(140, 50, 2)"
30,70,5,,0,111.8436408563312,"(140, 50, 2)"
30,70,6,,0,111.87493016757597,"(140, 50, 2)"
30,70,7,,0,111.91514642799696,"(140, 50, 2)"
30,70,8,,0,111.96428001822724,"(140, 50, 2)"
30,70,9,,0,112.02231920470135,"(140, 50, 2)"
30,70,10,,0,112.08925015361643,"(140, 50, 2)"
30,70,11,,0,112.16505694733989,"(140, 50, 2)"
30,70,12,,0,112.24972160321825,"(140, 50, 2)"
30,70,13,,0,112.34322409473569,"(140, 50, 2)"
30,80,0,,0,111.80339887498948,"(10, 190, 0)"
30,80,1,,0,111.80339887498948,"(10, 190, 1)"
30,80,2,,0,111.80339887498948,"(10, 190, 2)"
30,80,3,,0,111.80339887498948,"(10, 190, 3)"
30,80,4,,0,111.80339887498948,"(10, 190, 4)"
30,80,5,,0,111.80339887498948,"(10, 190, 5)"
30,80,6,,0,111.80339887498948,"(10, 190, 6)"
30,80,7,,0,111.80339887498948,"(10, 190, 7)"
30,80,8,,0,111.80339887498948,"(10, 190, 8)"
30,80,9,,0,111.80339887498948,"(10, 190, 9)"
30,80,10,,0,111.80339887498948,"(10, 190, 10)"
30,80,11,,0,111.80339887498948,"(10, 190, 11)"
30,80,12,,0,111.80339887498948,"(10, 190, 12)"
30,80,13,,0,111.80339887498948,"(10, 190, 13)"
30,90,0,,0,101.9803902718557,"(10, 190, 0)"
30,90,1,,0,101.9803902718557,"(10, 190, 1)"
30,90,2,,0,101.9803902718557,"(10, 190, 2)"
30,90,3,,0,101.9803902718557,"(10, 190, 3)"
30,90,4,,0,101.9803902718557,"(10, 190, 4)"
30,90,5,,0,101.9803902718557,"(10, 190, 5)"
30,90,6,,0,101.9803902718557,"(10, 190, 6)"
30,90,7,,0,101.9803902718557,"(10, 190, 7)"
30,90,8,,0,101.9803902718557,"(10, 190, 8)"
30,90,9,,0,101.9803902718557,"(10, 190, 9)"
30,90,10,,0,101.9803902718557,"(10, 190, 10)"
30,90,11,,0,101.9803902718557,"(10, 190, 11)"
30,90,12,,0,101.9803902718557,"(10, 190, 12)"
30,90,13,,0,101.9803902718557,"(10, 190, 13)"
30,100,0,,0,92.19544457292888,"(10, 190, 0)"
30,100,1,,0,92.19544457292888,"(10, 190, 1)"
30,100,2,,0,92.19544457292888,"(10, 190, 2)"
30,100,3,,0,92.19544457292888,"(10, 190, 3)"
30,100,4,,0,92.19544457292888,"(10, 190, 4)"
30,100,5,,0,92.19544457292888,"(10, 190, 5)"
30,100,6,,0,92.19544457292888,"(10, 190, 6)"
30,100,7,,0,92.19544457292888,"(10, 190, 7)"
30,100,8,,0,92.19544457292888,"(10, 190, 8)"
30,100,9,,0,92.19544457292888,"(10, 190, 9)"
30,100,10,,0,92.19544457292888,"(10, 190, 10)"
30,100,11,,0,92.19544457292888,"(10, 190, 11)"
30,100,12,,0,92.19544457292888,"(10, 190, 12)"
30,100,13,,0,92.19544457292888,"(10, 190, 13)"
